text,language,category,source
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। जांच के दौरान आपका बैंक खाता फ्रीज किया जा सकता है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपका मोबाइल नंबर साइबर फ्रॉड जांच में आया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपका मोबाइल नंबर साइबर फ्रॉड जांच में आया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपका मोबाइल नंबर साइबर फ्रॉड जांच में आया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपका नंबर टेलीकॉम फ्रॉड केस में पहचाना गया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपका नंबर टेलीकॉम फ्रॉड केस में पहचाना गया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपका नंबर टेलीकॉम फ्रॉड केस में पहचाना गया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके आधार कार्ड का इस्तेमाल करके फर्जी सिम जारी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके आधार कार्ड का इस्तेमाल करके फर्जी सिम जारी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके आधार कार्ड का इस्तेमाल करके फर्जी सिम जारी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके दस्तावेज़ों का दुरुपयोग करके वित्तीय धोखाधड़ी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके दस्तावेज़ों का दुरुपयोग करके वित्तीय धोखाधड़ी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके दस्तावेज़ों का दुरुपयोग करके वित्तीय धोखाधड़ी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके खिलाफ डिजिटल फ्रॉड की शिकायत मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके खिलाफ डिजिटल फ्रॉड की शिकायत मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके खिलाफ डिजिटल फ्रॉड की शिकायत मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके खिलाफ कानूनी कार्रवाई शुरू की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके खिलाफ कानूनी कार्रवाई शुरू की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके खिलाफ कानूनी कार्रवाई शुरू की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके नाम पर एक आपराधिक शिकायत दर्ज हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके नाम पर एक आपराधिक शिकायत दर्ज हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके नाम पर एक आपराधिक शिकायत दर्ज हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके नाम पर मनी लॉन्ड्रिंग का केस दर्ज हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके नाम पर मनी लॉन्ड्रिंग का केस दर्ज हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके नाम पर मनी लॉन्ड्रिंग का केस दर्ज हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके नाम पर रजिस्टर्ड सिम के दुरुपयोग की रिपोर्ट हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके नाम पर रजिस्टर्ड सिम के दुरुपयोग की रिपोर्ट हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके नाम पर रजिस्टर्ड सिम के दुरुपयोग की रिपोर्ट हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके नाम पर रजिस्टर्ड खाता अवैध गतिविधियों में इस्तेमाल हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके नाम पर रजिस्टर्ड खाता अवैध गतिविधियों में इस्तेमाल हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके नाम पर रजिस्टर्ड खाता अवैध गतिविधियों में इस्तेमाल हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके नंबर से आपत्तिजनक सामग्री प्रसारित हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके नंबर से आपत्तिजनक सामग्री प्रसारित हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके नंबर से आपत्तिजनक सामग्री प्रसारित हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपको जांच अधिकारी से तुरंत बात करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपको जांच अधिकारी से तुरंत बात करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपको जांच अधिकारी से तुरंत बात करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके खाते से संदिग्ध लेन-देन हुए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके खाते से संदिग्ध लेन-देन हुए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके खाते से संदिग्ध लेन-देन हुए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
साइबर जांच टीम को आपके नंबर से संदिग्ध गतिविधि मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। साइबर जांच टीम को आपके नंबर से संदिग्ध गतिविधि मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। साइबर जांच टीम को आपके नंबर से संदिग्ध गतिविधि मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
जांच के लिए आपकी पहचान सत्यापित करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। जांच के लिए आपकी पहचान सत्यापित करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। जांच के लिए आपकी पहचान सत्यापित करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
सत्यापन के लिए सहयोग कीजिए।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। सत्यापन के लिए सहयोग कीजिए।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। सत्यापन के लिए सहयोग कीजिए।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके मोबाइल नंबर से अवैध संदेश भेजे गए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके मोबाइल नंबर से अवैध संदेश भेजे गए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके मोबाइल नंबर से अवैध संदेश भेजे गए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
पुलिस सत्यापन पूरा करना ज़रूरी है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। पुलिस सत्यापन पूरा करना ज़रूरी है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। पुलिस सत्यापन पूरा करना ज़रूरी है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। जांच के दौरान आपका बैंक खाता फ्रीज किया जा सकता है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपका मोबाइल नंबर साइबर फ्रॉड जांच में आया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपका नंबर टेलीकॉम फ्रॉड केस में पहचाना गया है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके आधार कार्ड का इस्तेमाल करके फर्जी सिम जारी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके दस्तावेज़ों का दुरुपयोग करके वित्तीय धोखाधड़ी की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके खिलाफ डिजिटल फ्रॉड की शिकायत मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके खिलाफ कानूनी कार्रवाई शुरू की गई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके नाम पर एक आपराधिक शिकायत दर्ज हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके नाम पर मनी लॉन्ड्रिंग का केस दर्ज हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके नाम पर रजिस्टर्ड सिम के दुरुपयोग की रिपोर्ट हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके नाम पर रजिस्टर्ड खाता अवैध गतिविधियों में इस्तेमाल हुआ है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके नंबर से आपत्तिजनक सामग्री प्रसारित हुई है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपको जांच अधिकारी से तुरंत बात करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके खाते से संदिग्ध लेन-देन हुए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। साइबर जांच टीम को आपके नंबर से संदिग्ध गतिविधि मिली है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। जांच के लिए आपकी पहचान सत्यापित करनी होगी।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। सत्यापन के लिए सहयोग कीजिए।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। आपके मोबाइल नंबर से अवैध संदेश भेजे गए हैं।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
मैं नेशनल साइबर सेल से बोल रहा हूं। पुलिस सत्यापन पूरा करना ज़रूरी है।,hindi,impersonation_digital_arrest,huggingface_hinglish_transliterated
आपके व्हाट्सएप से महिलाओं को अश्लील संदेश भेजे जा रहे हैं। आपको संदिग्ध माना जा रहा है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके व्हाट्सएप से महिलाओं को अश्लील संदेश भेजे जा रहे हैं। आपको संदिग्ध माना जा रहा है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं इंस्पेक्टर राजेश कुमार बोल रहा हूं। आपके व्हाट्सएप से महिलाओं को अश्लील संदेश भेजे जा रहे हैं। आपको संदिग्ध माना जा रहा है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
आपके नंबर से अश्लील सामग्री व्हाट्सएप ग्रुप्स में भेजी जा रही है। एफआईआर हो चुकी है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके नंबर से अश्लील सामग्री व्हाट्सएप ग्रुप्स में भेजी जा रही है। एफआईआर हो चुकी है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं इंस्पेक्टर राजेश कुमार बोल रहा हूं। आपके नंबर से अश्लील सामग्री व्हाट्सएप ग्रुप्स में भेजी जा रही है। एफआईआर हो चुकी है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
आपके फोन नंबर से कोई अश्लील गंदी तस्वीरें और वीडियो शेयर किए जा रहे हैं। यह साइबर क्राइम है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके फोन नंबर से कोई अश्लील गंदी तस्वीरें और वीडियो शेयर किए जा रहे हैं। यह साइबर क्राइम है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं इंस्पेक्टर राजेश कुमार बोल रहा हूं। आपके फोन नंबर से कोई अश्लील गंदी तस्वीरें और वीडियो शेयर किए जा रहे हैं। यह साइबर क्राइम है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
आपके फोन से अवैध अश्लील सामग्री प्रसारित हो रही है। डिजिटल अरेस्ट हो सकता है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपके फोन से अवैध अश्लील सामग्री प्रसारित हो रही है। डिजिटल अरेस्ट हो सकता है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं इंस्पेक्टर राजेश कुमार बोल रहा हूं। आपके फोन से अवैध अश्लील सामग्री प्रसारित हो रही है। डिजिटल अरेस्ट हो सकता है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
आपकी मॉर्फ्ड तस्वीरें वायरल हो रही हैं। साइबर सेल ने केस दर्ज कर लिया है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। आपकी मॉर्फ्ड तस्वीरें वायरल हो रही हैं। साइबर सेल ने केस दर्ज कर लिया है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं इंस्पेक्टर राजेश कुमार बोल रहा हूं। आपकी मॉर्फ्ड तस्वीरें वायरल हो रही हैं। साइबर सेल ने केस दर्ज कर लिया है।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
एक गैंग आपके नंबर का दुरुपयोग करके गंदे वीडियो बना रहा है। तुरंत सत्यापन करना होगा।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं साइबर क्राइम डिपार्टमेंट से बोल रहा हूं। एक गैंग आपके नंबर का दुरुपयोग करके गंदे वीडियो बना रहा है। तुरंत सत्यापन करना होगा।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
मैं इंस्पेक्टर राजेश कुमार बोल रहा हूं। एक गैंग आपके नंबर का दुरुपयोग करके गंदे वीडियो बना रहा है। तुरंत सत्यापन करना होगा।,hindi,impersonation_blackmail,huggingface_hinglish_transliterated
आपका आधार डीएक्टिवेट होने वाला है। तुरंत अपडेट कीजिए।,hindi,kyc_scam,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपका आधार डीएक्टिवेट होने वाला है। तुरंत अपडेट कीजिए।,hindi,kyc_scam,huggingface_hinglish_transliterated
आपके आधार से जुड़े खाते पर शिकायत मिली है।,hindi,kyc_scam,huggingface_hinglish_transliterated
मैं दिल्ली पुलिस से बोल रहा हूं। आपके आधार से जुड़े खाते पर शिकायत मिली है।,hindi,kyc_scam,huggingface_hinglish_transliterated
"मैं अमेज़न से बोल रहा हूं। आपका पार्सल होल्ड पर है, क्लियरेंस चार्ज ₹499 देना होगा।",hindi,phishing,huggingface_hinglish_transliterated
"मैं दिल्ली पुलिस से बोल रहा हूं। मैं अमेज़न से बोल रहा हूं। आपका पार्सल होल्ड पर है, क्लियरेंस चार्ज ₹499 देना होगा।",hindi,phishing,huggingface_hinglish_transliterated
"आपके पिताजी का एक्सीडेंट हो गया है। अस्पताल के लिए तुरंत 50,000 रुपये भेज दीजिए।",hindi,phishing,huggingface_hinglish_transliterated
"मैं दिल्ली पुलिस से बोल रहा हूं। आपके पिताजी का एक्सीडेंट हो गया है। अस्पताल के लिए तुरंत 50,000 रुपये भेज दीजिए।",hindi,phishing,huggingface_hinglish_transliterated
आपका ऑर्डर डिलीवर हो चुका है। फीडबैक दे देना।,hindi,not_scam,huggingface_hinglish_transliterated
"बेटा घर आ गया हूं, दरवाजा खोल दो।",hindi,not_scam,huggingface_hinglish_transliterated
"भाई आज शाम को मिलते हैं, कॉफी पे बात करते हैं।",hindi,not_scam,huggingface_hinglish_transliterated
कैब 3 मिनट में पहुंच रहा है।,hindi,not_scam,huggingface_hinglish_transliterated
"डॉक्टर अपॉइंटमेंट कल 9 बजे है, फास्टिंग रहना।",hindi,not_scam,huggingface_hinglish_transliterated
"मम्मी मैं ऑफिस पहुंच गया, आज थोड़ा लेट हो जाऊंगा।",hindi,not_scam,huggingface_hinglish_transliterated
"पापा ट्रेन में बैठ गया हूं, सुरक्षित पहुंच जाऊंगा।",hindi,not_scam,huggingface_hinglish_transliterated
प्रोजेक्ट की रिव्यू मीटिंग कल 4 बजे है क्या?,hindi,not_scam,huggingface_hinglish_transliterated
"स्कूल फीस की लास्ट डेट कल है, पेमेंट कर देना।",hindi,not_scam,huggingface_hinglish_transliterated
"सर कल सुबह 10 बजे मीटिंग है, एजेंडा मेल कर दिया।",hindi,not_scam,huggingface_hinglish_transliterated
Your bank account may be frozen during the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Your bank account may be frozen during the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Your bank account may be frozen during the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Your mobile number has come up in a cyber fraud investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Your mobile number has come up in a cyber fraud investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Your mobile number has come up in a cyber fraud investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Your number has been identified in a telecom fraud case.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Your number has been identified in a telecom fraud case.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Your number has been identified in a telecom fraud case.,english,impersonation_digital_arrest,huggingface_hinglish_translated
A fake SIM has been issued using your Aadhaar card.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. A fake SIM has been issued using your Aadhaar card.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. A fake SIM has been issued using your Aadhaar card.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Financial fraud has been committed by misusing your documents.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Financial fraud has been committed by misusing your documents.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Financial fraud has been committed by misusing your documents.,english,impersonation_digital_arrest,huggingface_hinglish_translated
A digital fraud complaint has been received against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. A digital fraud complaint has been received against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. A digital fraud complaint has been received against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Legal action has been initiated against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Legal action has been initiated against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Legal action has been initiated against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
A criminal complaint has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. A criminal complaint has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. A criminal complaint has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
A money laundering case has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. A money laundering case has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. A money laundering case has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
A misuse report has been filed for a SIM registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. A misuse report has been filed for a SIM registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. A misuse report has been filed for a SIM registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
An account registered in your name has been used in illegal activities.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. An account registered in your name has been used in illegal activities.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. An account registered in your name has been used in illegal activities.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Objectionable content has been circulated from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Objectionable content has been circulated from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Objectionable content has been circulated from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
You need to speak with the investigating officer immediately.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. You need to speak with the investigating officer immediately.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. You need to speak with the investigating officer immediately.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Suspicious transactions have occurred from your account.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Suspicious transactions have occurred from your account.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Suspicious transactions have occurred from your account.,english,impersonation_digital_arrest,huggingface_hinglish_translated
The cyber investigation team has found suspicious activity from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. The cyber investigation team has found suspicious activity from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. The cyber investigation team has found suspicious activity from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Your identity needs to be verified for the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Your identity needs to be verified for the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Your identity needs to be verified for the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Please cooperate for verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Please cooperate for verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Please cooperate for verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
Illegal messages have been sent from your mobile number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. Illegal messages have been sent from your mobile number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. Illegal messages have been sent from your mobile number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
It is necessary to complete police verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from Delhi Police. It is necessary to complete police verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
This is the Cyber Crime Department. It is necessary to complete police verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Your bank account may be frozen during the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Your mobile number has come up in a cyber fraud investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Your number has been identified in a telecom fraud case.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. A fake SIM has been issued using your Aadhaar card.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Financial fraud has been committed by misusing your documents.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. A digital fraud complaint has been received against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Legal action has been initiated against you.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. A criminal complaint has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. A money laundering case has been registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. A misuse report has been filed for a SIM registered in your name.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. An account registered in your name has been used in illegal activities.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Objectionable content has been circulated from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. You need to speak with the investigating officer immediately.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Suspicious transactions have occurred from your account.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. The cyber investigation team has found suspicious activity from your number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Your identity needs to be verified for the investigation.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Please cooperate for verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. Illegal messages have been sent from your mobile number.,english,impersonation_digital_arrest,huggingface_hinglish_translated
I am calling from the National Cyber Cell. It is necessary to complete police verification.,english,impersonation_digital_arrest,huggingface_hinglish_translated
તપાસ દરમિયાન તમારું બેંક ખાતું ફ્રીઝ થઈ શકે છે.,gujarati,impersonation_digital_arrest,huggingface_hinglish_translated
હું દિલ્હી પોલીસમાંથી બોલું છું. તપાસ દરમિયાન તમારું બેંક ખાતું ફ્રીઝ થઈ શકે છે.,gujarati,impersonation_digital_arrest,huggingface_hinglish_translated
